VARIABLES = "X" "temp" "u" "rho" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "H2O2" "C" "CH" "CH2" "CH2(S)" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH2OH" "CH3O" "CH3OH" "C2H2" "C2H3" "C2H4" "C2H5" "C2H6" "HCCO" "CH2CO" "CH2CHO" "N2" "H3Op" "HCOp" "C2H3Op" "CH5Op" "OHn" "On" "O2n" "CO3n" "HCO3n" "E"
ZONE I=818 FORMAT=POINT
0.0 350.0 0.480759824019 0.962157757855 9.29104454067e-11 -8.38530055221e-17 -8.77332143478e-17 0.190114068417 -4.50474745129e-17 7.76379185107e-18 7.76028293633e-19 5.21057804604e-15 1.17771612999e-16 4.03371550541e-33 2.02571751702e-17 2.91153096667e-30 5.04432473098e-18 0.0950570342082 1.80517058068e-18 1.60041439391e-19 9.47076834559e-26 -2.04831226975e-17 -3.09431790525e-33 3.51994893939e-29 -6.44675351204e-17 2.07826148813e-18 -8.72558107539e-40 -1.85609114985e-17 -1.16039071077e-28 2.49093016568e-17 1.32070354015e-35 7.76187258844e-18 3.88350097844e-20 0.71482889725 -2.56435797897e-17 2.37340018348e-21 3.77292633569e-18 9.12102278195e-19 1.78842711205e-18 1.53877960867e-18 9.13010781958e-14 -1.16537260315e-17 2.66998569154e-20 3.17889016184e-11
0.00283333333333 350.000000009 0.48075982457 0.962157756752 1.34056124081e-09 -2.16254378802e-21 1.4030792509e-16 0.190114068184 1.60467026352e-19 3.52362020969e-16 3.93702054669e-17 2.6611721777e-13 1.21870417702e-22 1.3709900769e-31 3.4582483458e-22 1.33212929776e-28 2.74921917506e-16 0.0950570340868 9.18980098012e-17 1.05090545427e-17 6.16520076618e-24 -1.51717292866e-18 -1.97931664329e-34 2.33062652024e-27 -7.75277419825e-17 6.54802793193e-18 -5.49256288985e-38 -1.72420631086e-17 -8.05681475345e-27 3.21068261242e-17 5.50511862297e-34 -1.87519065984e-17 9.92696424722e-22 0.714828896384 -9.05472466323e-17 1.54498738322e-19 6.40858185872e-18 8.6731273323e-19 5.99598605466e-17 1.38072682371e-23 4.60006917548e-12 -1.29919976605e-17 2.95878005694e-19 1.57173174303e-16
0.00733333333333 350.000000047 0.48075984082 0.962157724232 3.7773011387e-08 5.98138457682e-23 1.09878886355e-16 0.190114061323 2.36978873696e-19 2.53958483172e-14 1.27797418952e-16 9.7836230212e-12 7.93643722133e-29 1.55380711116e-32 3.71584210737e-27 1.40776222334e-33 5.01766085682e-16 0.095057030452 6.48733525088e-16 1.49291958933e-17 6.0964961344e-25 9.42643074266e-18 -1.1679419884e-34 9.75693269002e-27 -8.62402637442e-17 8.79568899675e-18 -4.33067339084e-38 -1.37390453956e-17 -4.2561640544e-27 3.3820072205e-17 5.66458658604e-34 -1.54286487063e-17 9.81603407605e-23 0.714828870442 -1.11919298009e-16 2.44938746719e-19 7.17385572613e-18 6.54124329931e-19 9.28354516489e-17 3.04047975683e-26 7.52469125001e-13 -1.18145686298e-17 3.81328617667e-19 1.76489526461e-17
0.0103333333333 350.00000044 0.480760044163 0.962157317277 4.93953640673e-07 3.32580107887e-23 1.08546048864e-16 0.190113975397 2.34182703681e-19 1.01881058646e-12 6.12218623621e-16 9.38835917636e-11 7.8655314095e-35 1.55267764872e-31 6.34287018086e-32 2.05886181822e-34 7.76177074194e-16 0.0950569849399 2.58862194068e-14 7.69606441219e-17 3.38685925589e-25 2.83627800285e-17 -1.08600076682e-34 6.75756196429e-26 -8.61575813845e-17 9.82521339653e-18 -1.61362875248e-38 -6.61954882545e-18 -2.51784785214e-27 2.84354661046e-17 6.37040193181e-34 -9.24057918e-19 5.45322588306e-23 0.714828545614 -1.0672838784e-16 2.72528801938e-19 5.50550807415e-18 5.26091326727e-19 9.98074406018e-17 2.60857087296e-26 6.54492914713e-13 -1.03726086857e-17 3.69854863673e-19 1.78718064806e-16
0.0118333333333 350.000001706 0.480761228942 0.962154946153 3.1550362626e-06 3.2848009747e-23 8.92115661669e-16 0.190113474389 1.92200706597e-18 1.90226165495e-11 9.66156128461e-15 3.50582763949e-10 4.37246627753e-36 1.18876184638e-30 2.22245843478e-31 1.35709362391e-32 3.85621525372e-15 0.0950567194431 5.38399211023e-13 1.62203677035e-15 3.24302513612e-25 4.24341945167e-16 -4.21906916395e-34 6.14838558024e-24 -4.10869820566e-17 2.82482954187e-17 2.17457274637e-36 8.35384154573e-17 -2.06217539725e-27 7.24717504837e-17 1.52685797497e-32 8.06459456497e-18 5.22149019127e-23 0.714826650761 -1.01764361717e-16 2.82000031534e-19 4.53892948222e-18 4.63325258113e-19 1.01475043838e-16 2.50274753547e-25 7.7376345578e-13 -9.56534482138e-18 3.58471144493e-19 1.33786181356e-15
0.0125833333333 350.000004609 0.480764978873 0.962147441416 1.15808788079e-05 7.67750421976e-23 7.93162397338e-15 0.19011188837 1.70843200737e-17 1.86673062211e-10 1.03354814106e-13 8.08121738044e-10 6.4161154789e-32 4.77237200736e-30 1.65382486147e-29 1.0291362711e-30 2.86755919598e-14 0.0950558787306 5.872710726e-12 2.22079419597e-14 3.17630977253e-25 5.68258545112e-15 5.76102424335e-32 5.41744940299e-22 5.71526837918e-16 2.61795946887e-16 2.84779049765e-34 1.23506689293e-15 -1.82257149242e-27 7.80536735064e-16 1.25615450961e-30 1.58919334887e-17 5.11338455371e-23 0.714820651019 -9.88870442335e-17 2.8104361707e-19 4.07023103484e-18 4.32543106662e-19 1.02214804467e-16 2.41844479682e-24 8.50665618233e-13 -9.14522621258e-18 3.52845206273e-19 5.39246099412e-15
0.0129583333333 350.000011078 0.480771854532 0.962133681463 2.702603702e-05 5.5312830446e-22 3.74558261373e-14 0.190108981313 8.06697530915e-17 1.00915353588e-09 6.12706401696e-13 1.33147252241e-09 -1.02196380396e-31 1.09873258515e-29 -2.46642980908e-28 2.42791489088e-29 1.43263161765e-13 0.0950543373456 3.4966257339e-11 1.64630598712e-13 3.200133307e-25 4.20380797922e-14 2.29570665688e-30 1.85193678796e-20 4.8807145253e-15 1.80103822483e-15 9.85706580215e-33 9.04979899837e-15 -3.70058233801e-28 6.00891729361e-15 4.08000913961e-29 4.3677051317e-17 5.14498220706e-23 0.714809652927 -9.7252652224e-17 2.68490920478e-19 3.90840372502e-18 4.19885975326e-19 1.02899730274e-16 1.16551928982e-23 8.79362152305e-13 -8.93129726762e-18 3.5196606911e-19 1.30057781059e-14
0.0131458333333 350.000024473 0.480779883428 0.962117614089 4.50429617828e-05 2.46964040023e-21 1.03351291027e-13 0.190105590157 2.22578301789e-16 3.23225950484e-09 2.12464810512e-12 1.77123410204e-09 -3.88576354407e-36 1.70607785489e-29 3.42471131653e-27 2.09647605616e-28 4.48373147577e-13 0.0950525385803 1.21576946212e-10 6.9291684071e-13 3.43065469298e-25 1.76820285573e-13 2.72785838228e-29 2.52395774831e-19 2.11157209376e-14 7.25779375527e-15 1.12944591168e-31 3.75441722269e-14 1.38285012173e-26 2.65327710797e-14 4.53734237947e-28 1.52319810022e-16 5.4513858907e-23 0.714796823171 -9.61346595164e-17 2.47676676025e-19 4.09090272285e-18 4.22908237066e-19 1.036516394e-16 3.20508816653e-23 8.88358027296e-13 -8.82330351019e-18 3.56420226794e-19 2.18968923407e-14
0.0132395833333 350.000044652 0.480786586205 0.962104200943 6.00555429396e-05 6.13970660085e-21 1.91500150307e-13 0.190102764239 4.12483468381e-16 6.79247638737e-09 4.7466419223e-12 2.07861989329e-09 -2.25138054014e-40 2.08327764696e-29 1.34212300818e-26 8.13520461102e-28 9.38890626635e-13 0.0950510387957 2.72148145876e-10 1.80477373153e-12 4.11672087683e-25 4.60358700598e-13 1.33145723818e-28 1.51821327217e-18 5.57579620075e-14 1.82942848897e-14 5.39292702738e-31 9.66196333161e-14 8.60864148421e-26 7.19352708209e-14 2.12076705661e-27 4.06859221054e-16 6.28899370708e-23 0.71478613227 -9.51959473673e-17 2.26625663111e-19 4.71457912729e-18 4.42225311851e-19 1.04332895861e-16 5.88065948539e-23 8.89268823592e-13 -8.76897441241e-18 3.66319069126e-19 2.92247420589e-14
0.0133333333333 350.000094093 0.480796295665 0.962084771692 8.17385992372e-05 1.67175924893e-20 3.76454332138e-13 0.190098682056 8.11759225102e-16 1.55812794261e-08 1.16833666233e-11 2.49236871939e-09 -5.9531765862e-39 2.37938828146e-29 6.16141194831e-26 3.68584888293e-27 2.16170145237e-12 0.0950488705815 6.71359614651e-10 5.29549964988e-12 6.99635943907e-25 1.3501717146e-12 7.77031847851e-28 9.31008217788e-18 1.65865551916e-13 5.17355140806e-14 3.07646108536e-30 2.79616282655e-13 5.73759804851e-25 2.20984688647e-13 1.17914831589e-26 1.2923118712e-15 9.32817937959e-23 0.714770689995 -9.34554114611e-17 1.90838536521e-19 6.94841737223e-18 5.12681006367e-19 1.05433335649e-16 1.1347614071e-22 8.86266951356e-13 -8.71427132545e-18 3.96559261577e-19 3.96426915362e-14
